,ReviewId,RecipeId,AuthorId,AuthorName,Rating,Review,DateSubmitted,DateModified
76780,83809,49340,26278,Aroostook,5,Originally gave this recipe a four star review because I thought it should be given a whizz in the blender... Well.. it probably should be whizzed in the blender but that didn't keep me from scarffing down almost the whole batch w/in 2 weeks.  Gift mix my eye... I'm keeping it allllll for me !! (Maybe I'll give away some away next time...=) Thanks for posting! ,2004-01-23T03:11:52Z,2004-01-23T03:11:52Z
9292,12328,6934,38369,Vickie Novak,4,Easy and good!,2002-04-18T10:25:23Z,2002-04-18T10:25:23Z
58158,64283,17630,63128,Marla Swoffer,5,A great marinade--I especially liked the flavor of the green onions.  I think next time I'll do it overnight as suggested because I would have liked it to be a bit stronger.  We grilled this on our big green egg (Japanese smoker).  Thanks for sharing this recipe!,2003-08-20T22:10:52Z,2003-08-20T22:10:52Z
29058,33582,29435,40328,Jackie Perez,3,"This was extremely tasty, but make sure you beat the eggs until foamy or else the consistency will be more like pudding.",2002-12-06T09:51:35Z,2002-12-06T09:51:35Z
99152,107266,1149,141980,princesskim,4,"This cheesecake was wonderful and very easy to make. The instructions were clear and ingredients were easy to come by. I did have to bake mine for 15 minutes more than called for but, that could be my oven, my pan, or the humidity around here! Thank you for sharing this recipe. I'll be sure to make it again!",2004-06-09T13:33:30Z,2004-06-09T13:33:30Z
77152,84203,24712,65056,Roosie,0,"Mine didn't seem to come out right- however, I am not reviewing as I think it is something I did wrong.  It didn't really thicken, and I guess I stirred to quickly while adding the egg because I have tiny flecks rather than yummy bits like in egg drop soup.  It sort of seperated.  No distinct lemon flavor.  Kind of bland and odd.  Maybe I will try again, but this effort was pretty much a failure- I have some left in the fridge, but I think it is destined for the trash.",2004-01-15T15:41:13Z,2004-01-15T15:41:13Z
96046,104029,81075,136348,Rekha,5,Fay this was simply superb. Loved the spicy taste and the taste of fried meat.Too good.Will make it quite often.,2004-05-21T10:13:10Z,2004-05-21T10:13:10Z
88166,95751,39821,80353,evelynathens,5,"Oh man!  Save this recipe right now and make it while the weather is still cool enough to enjoy this delicious spiced-buttered beverage.  This was spicy/tart, but the butter really rounded out and mellowed the flavours making in unbelievably smooth and so easy to drink.  I can imagine some dark rum doing very good things to this already super recipe.  Martha you left a legacy behind you.  Thank you.",2004-03-29T10:07:26Z,2004-03-29T10:07:26Z
67748,74341,20283,3288,TishT,4,My DH and I really enjoyed this dinner with some garlic toast on the side!  I ended up using cream of mushroom instead of celery..just what I had on hand. I added a bit of milk the the mix to make sure I had enough sauce.  Turned out great.  Thanks for the recipe!,2003-11-06T08:19:25Z,2003-11-06T08:19:25Z
87967,95546,67070,59686,Cindi M Bauer,4,"""Good recipe"", *Shelly*!!!
Hubby really like it.  I just added some ground black pepper for seasoning.  ""Thanks for the recipe.""",2004-03-28T12:16:37Z,2004-03-28T12:16:37Z
44930,50247,56537,52282,chia2160,5,"i've been trying alot of rice pudding recipes lately as i always have leftovers and i have to say this is the best one yet! it came out like a custard but was easily cut into squares. great presentation but it is sweet and custardy.  i used currants and 1/2 c light cream, 2 cups milk. leftover jasmine rice from dinner, wonderfully delicious.this is a keeper!try it with sliced strawberries!",2003-04-23T18:28:07Z,2003-04-23T18:28:07Z
46480,51869,61850,6357,Charishma_Ramchanda,5,"This is a regular on our table and is enjoyed by all of us. Cauliflower is one of my favourite veggies and peas is something I have loved since I was a kid...so that makes me want to eat this all the more;)
Generally, we also add 2 chopped and peeled tomatoes when making this.",2003-05-10T04:58:04Z,2003-05-10T04:58:04Z
19639,23408,32349,35902,PAULAJEAN,4,"This was really yummy for us adults but not so popular with the kids.  I spiced up the hashbrowns with some butter and seasoning salt and I left my chicken breasts whole instead of cut up in strips.  I browned them first then put them on top of the other layers, poured soup on them, then sprinkled with cheese and baked for 30 - 45 minutes.  I've made this twice so far.  Really good!!",2002-09-03T17:41:12Z,2002-09-03T17:41:12Z
78538,85646,81000,5060,Derf2440,5,"This chicken is just excellant and so easy.  I made the whole recipe, but put it into 2 small gratan dishes, we ate one and froze one. The chicken, ham and provolone are wonderfull together. Didn't have any garlic powder so used smashed cloves, they worked quite well.  For the sauce I used a small bottle of really thick pizza sauce (garlic and basil)and sprinkled parmesan cheese on top. It was so good I would serve it to guests any day!
Thanks for sharing.",2004-01-24T19:57:11Z,2004-01-24T19:57:11Z
46494,51883,20770,41578,Merlot,5,"This is a great variation to meat loaf.  We loved the flavor that the sloppy joe mix added to the ground beef.  I added cheese on top as you suggested...wonderful.  A quick an easy meat dish to prepare when short on time.  Thanks for sharing this, Polly!",2003-05-10T09:29:00Z,2003-05-10T09:29:00Z
98246,106326,85410,79636,Diane S,3,I made this recipe yesterday. Found that it was still missing something. I doubled the amount of seasonings. And still it was rather bland. The chicken was very tender. Overall it was a very good recipe. Not five stars though. I will make the recipe again with italian style diced tomatoes. And a little more spices. ,2004-06-04T03:32:37Z,2004-06-04T03:32:37Z
76337,83340,53846,55729,evewitch,4,"DH was a bit skeptical about this because of the spicy ingredients, but he loved it. I accidentally bought boneless ribs (5 lb of solid meat!) - as a result some parts wound up a bit dry, but not all, by any means. Also, I set my Smart Pot for 8 hours on low, but the recipe sat on warm for at least another 4 hours! I will definitely make these again, but I recommend the bone-in ribs, and will read the package more carefully next time.",2004-01-10T11:36:45Z,2004-01-10T11:36:45Z
5556,8263,17990,24323,JoAnn,5,"My DH loved this recipe.  He called it a ""man's meal.""  I thought it was very good also and will definitely make it again.  The only thing I will change is to perhaps add more water to the meat mixture as it cooks because I think that it has a little too much concentrated beef taste.",2002-02-11T11:30:23Z,2002-02-11T11:30:23Z
9993,13085,26463,23728,Steve_G,0,"Did this over the weekend,  produced a perfect pound cake -- fine crumb, thick tender crust.  Not too sweet.  One of the best I've ever had. I used The Cake Bible method as I'm more comfortable with the consistancy that it yeilds: Mix eggs and yolks with 1/4 of the sour cream and the vanilla extract.  Sift the dry ingredients into the bowl of a mixer,  run the mixer on low for a couple minutes,  add the butter and 3/4 of the sour cream.   Mix on low until combined then on medium speed for 90 seconds, scrape,  add egg mixture in 3 increments,  mixing for 20 seconds after each addition.  I did not use the vanilla bean paste and it's not necessary.  The vanilla taste is intense,  maybe too strong for some.  This is a large cake,  with a great amount of dry ingredients. You will need a large mixer,  especially if you use the alternate method described in this review.",2002-04-29T19:27:52Z,2002-04-29T19:27:52Z
46454,51843,49932,10404,Diana Adcock,5,"Hey there-I thought it was great!  My silver braceletts are clean, shinny and look great.  It was fast, totally inexpensve and my only complaint, if you want to call it that, is it smells slightly of boiled eggs-whoopte-doo!  Great trick, thanks so much for sharing!  Di ;-)",2003-05-09T15:00:04Z,2003-05-09T15:00:04Z
15834,19361,2682,49514,Karen in SD,5,"Love this recipe!  This is the first thing that my kids tried with zucchini in it.  They were hesitant at first but after that first bite, the rest was gone.  Thanks for a great recipe!!",2002-07-18T19:27:46Z,2002-07-18T19:27:46Z
90586,98300,29017,136176,ILoveMerlin,5,Super easy!  I threw in some mushrooms because my boyfriend and I love them.  The only thing my boyfriend didn't like is that I didn't make enough egg noodles to go with it.,2004-04-13T18:25:50Z,2004-04-13T18:25:50Z
52266,57918,51739,42062,MooseCall,5,"Wow Bev, this is yummy! My aunt brought me strawberry picking over the weekend and I made her this cake as a thank-you gift. She loved it! The cake was moist and smells SOOoo GOOD when baking! I bake about twice a year and never with much success, but this was really easy. Actually I don't even have an eletric mixer, but with the help of BF, the result was still good. Midway through baking I found the cake was already browned but the cake's not done yet (must be because I have  small oven), so I cover the pan with aluminum foil and continue baking. It wasn't a problem. I omitted the syrup because I don't have it and becuase the strawberries were already very sweet. Thank you again for this great recipe, I am so glad my aunt loved it! :D!!",2003-07-02T11:00:58Z,2003-07-02T11:00:58Z
6686,9495,13405,9869,Evie3234,5,"Really good! Loved the addition of the soup, made it lovely and creamy.I used small shell pasta instead of the macaroni, this will be a regular for us.",2002-03-05T13:41:16Z,2002-03-05T13:41:16Z
73790,80671,40470,90355,melsmom,5,My 8 year old and I made these today to put on a plate for Santa tonight. They are very good. She sprinkled them with colored sugar and we baked them for 10 minutes at 350 degrees. I am sure Santa will approve.    ,2003-12-24T14:05:46Z,2003-12-24T14:05:46Z
17291,20911,28672,50643,jerri822,5,Simply the best. These kabobs are without a doubt the best I have ever had. The marinade has a well balanced blend of spices. The peppers give it just the right amount of heat.  The beef was so juicy. The smell was pretty dang intense and I mean that in a good way. Thanks Bergy ;),2002-08-07T20:23:49Z,2002-08-07T20:23:49Z
48705,54198,61904,45416,Dee in WI,5,"This was awesome!  Made it last nite and we loved it.  I didn't find the parmesan flavor Ramens at my grocer, so I used the chicken and mushroom flavor instead.  Still tasted really good!  I used 2 packets of noodles to make a nice double batch.  Wonderful:)",2003-06-05T04:31:20Z,2003-06-05T04:31:20Z
49209,54718,28468,31364,Little Old Me,5,I will not tell my family how surprisingly simple this was! I served with fresh steamed green beans and baked potatoes and we all enjoyed it. Thanks for sharing!,2003-05-31T15:48:36Z,2003-05-31T15:48:36Z
35036,39859,32377,52427,bella214,5,"AWE-SOME!! Oh wow, I can't get over how easy this was and the flavor was out of this world. I did as you recommended and made the marinade the night before so the chicken could marinate for 12 hours. The seasoning go well together and they are potent. Thanks canarygirl for putting a little spice in our lives.",2003-01-31T07:46:14Z,2003-01-31T07:46:14Z
90670,98387,53065,122001,John Sauerbeck,3,I needed a checklist for vegetable beef stew.  The idea of salsa got my interest.  So I followed your recipe.  My suggestion is to use canned tomatoes instead of salsa.  For our taste the salsa made it too sweet.,2004-04-14T09:30:12Z,2004-04-14T09:30:12Z
14385,17793,15567,39823,tony soprano jr.,4,"Using leftovers from a clambake, I made this chowder and it was excellent. The only extras I added (not called for in the recipe), was a sweet potato, and a little fennel seed.",2002-06-30T16:02:05Z,2002-06-30T16:02:05Z
61743,68045,10439,10033,spatchcock,5,"Oooh, Reelani, these are really GREAT! I made them for a departmental function and WOW, they disappeared really fast. I had to cook them a bit longer--more like 20 minutes--but that's probably my oven's fault. Thanks for a well-written, loveable recipe! ",2003-09-18T19:39:42Z,2003-09-18T19:39:42Z
10010,13104,23521,7676,Dr. Paul,3,"Cinnamon is a nice flavor addition, but it is a pretty ordinary sort of ""crisp"" topping.  Flour is mentioned in the recipe, but not listed in ingreients, so quantity is not known.",2002-04-29T19:28:23Z,2002-04-29T19:28:23Z
42556,47683,54178,51931,Trixyinaz,5,"Definately 5 stars.  Quick and Easy and satisfying!!  I threw in a 1/2 can garbanzo beans 'cuz I bought chili w/o beans.  Very GOOD.  Definately a keeper especially during football season when DH's friends come over and I need something quick, cheap and good to serve.",2003-04-04T09:45:04Z,2003-04-04T09:45:04Z
